1.38222766565832e-21,2.5146551507759798e-21,3.5471625636773756e-21,7.494005416219807e-22,9.325873406851316e-21,5.512257317263903e-21,1.0258460747536448e-20,8.160139230994902e-21,5.27911048209262e-21,4.2965631052993564e-21,7.3274719625260345e-22,1.8318679906315084e-21,1.4321877017664521e-21,3.996802888650564e-22,5.52891066263328e-21,1.615374500829603e-21,4.513056595101262e-21,1.0824674490095278e-20,1.2656542480726786e-21,2.897682094271659e-21,1.8318679906315084e-21
1.5570378776614435e-5,1.566763306059724e-5,1.575453064456941e-5,1.5831093555635876e-5,1.5897351419583223e-5,1.5953337871988167e-5,1.5999087293280657e-5,1.6034631933561603e-5,1.605999948329352e-5,1.6075211135962915e-5,1.608028017862262e-5,1.6075211135962918e-5,1.6059999483293533e-5,1.6034631933561627e-5,1.5999087293280667e-5,1.5953337871988177e-5,1.589735141958322e-5,1.583109355563586e-5,1.5754530644569405e-5,1.5667633060597248e-5,1.557037877661443e-5
3.1195589999350023e-5,3.1390380584259185e-5,3.156441376348979e-5,3.171773791860563e-5,3.185041637914844e-5,3.196252014985757e-5,3.2054121296684585e-5,3.212528712414287e-5,3.217607525689735e-5,3.220652971824104e-5,3.221667807755879e-5,3.220652971824104e-5,3.217607525689734e-5,3.212528712414289e-5,3.205412129668462e-5,3.19625201498576e-5,3.185041637914841e-5,3.171773791860563e-5,3.1564413763489784e-5,3.139038058425919e-5,3.119558999935002e-5
4.693078049939045e-5,4.72236684023841e-5,4.748531010737999e-5,4.77157891295227e-5,4.791521077194456e-5,4.80836909773347e-5,4.8221346195280964e-5,4.832828446650845e-5,4.8404597894991566e-5,4.845035664799079e-5,4.84656045928296e-5,4.845035664799079e-5,4.840459789499154e-5,4.832828446650844e-5,4.8221346195280984e-5,4.8083690977334696e-5,4.791521077194458e-5,4.771578912952271e-5,4.748531010737996e-5,4.7223668402384085e-5,4.693078049939044e-5
6.283172763677773e-5,6.322354672288757e-5,6.357349850632628e-5,6.388171511794891e-5,6.414835652599563e-5,6.43735952199689e-5,6.455760230139852e-5,6.470053525385502e-5,6.480252762307786e-5,6.486368079582849e-5,6.488405802368419e-5,6.486368079582848e-5,6.480252762307786e-5,6.470053525385503e-5,6.45576023013985e-5,6.43735952199689e-5,6.414835652599567e-5,6.388171511794893e-5,6.35734985063263e-5,6.322354672288756e-5,6.283172763677772e-5
7.895515894185481e-5,7.944700639693043e-5,7.988618870472558e-5,8.027290517980766e-5,8.060738791846632e-5,8.088988191735164e-5,8.112062703739767e-5,8.129984215995971e-5,8.142771182809616e-5,8.150437561147253e-5,8.152992037920208e-5,8.150437561147257e-5,8.142771182809616e-5,8.129984215995974e-5,8.112062703739768e-5,8.088988191735164e-5,8.060738791846629e-5,8.027290517980766e-5,7.988618870472558e-5,7.944700639693042e-5,7.895515894185484e-5
9.535907695193486e-5,9.595230001899704e-5,9.648183868657451e-5,9.694798362848153e-5,9.735106177903207e-5,9.769141137652303e-5,9.796935935242054e-5,9.818520149152275e-5,9.833918572041009e-5,9.843149881374388e-5,9.846225674133478e-5,9.843149881374391e-5,9.833918572041013e-5,9.81852014915227e-5,9.796935935242051e-5,9.769141137652303e-5,9.735106177903207e-5,9.694798362848154e-5,9.648183868657458e-5,9.595230001899705e-5,9.535907695193488e-5
0.00011210309087451396,0.00011279926936531048,0.00011342047787747916,0.00011396712889705606,0.00011443967276262765,0.00011483856700298615,0.00011516424859974166,0.00011541710968242534,0.00011559747707986758,0.00011570559606930985,0.00011574161858481158,0.00011570559606930984,0.0001155974770798676,0.00011541710968242533,0.00011516424859974169,0.00011483856700298616,0.00011443967276262762,0.000113967128897056,0.00011342047787747916,0.00011279926936531048,0.00011210309087451396
0.0001292487566118762,0.00013004968057492484,0.00013076403750596576,0.00013139239926348198,0.00013193537476513677,0.00013239357285846698,0.00013276756879405203,0.0001330578748945669,0.00013326491591138606,0.00013338900946204194,0.00013343035184791154,0.00013338900946204194,0.00013326491591138609,0.0001330578748945669,0.00013276756879405198,0.00013239357285846698,0.00013193537476513677,0.00013139239926348198,0.0001307640375059657,0.0001300496805749249,0.00012924875661187617
0.00014685992654801165,0.00014776756833962586,0.0001485766892656953,0.00014928806622796256,0.0001499025094126807,0.00015042081779198464,0.0001508437390262064,0.00015117193444909074,0.00015140594969553127,0.00015154619141547314,0.00015159291040893572,0.00015154619141547311,0.00015140594969553125,0.0001511719344490908,0.00015084373902620647,0.00015042081779198467,0.00014990250941268073,0.00014928806622796262,0.00014857668926569528,0.0001477675683396259,0.00014685992654801165
0.00016500311031796892,0.00016601959018431336,0.00016692519323393073,0.00016772095638543615,0.00016840794236974442,0.0001689871868071681,0.0001694596506315066,0.0001698261786324844,0.00017008746474201527,0.00017024402455447703,0.0001702961754472549,0.00017024402455447703,0.00017008746474201524,0.0001698261786324844,0.0001694596506315066,0.00016898718680716812,0.00016840794236974442,0.0001677209563854362,0.0001669251932339308,0.0001660195901843133,0.000165003110317969
